One_digit_id,Epitope_Convergence_Group_Interface_G_100_epi_SG100AB,Epitope_Convergence_Group_Interface_G_100_epi_SG95AB,Epitope_Convergence_Group_Interface_G_100_epi_SG80AB,Epitope_Convergence_Group_Interface_G_95_epi_SG100AB,Epitope_Convergence_Group_Interface_G_95_epi_SG95AB,Epitope_Convergence_Group_Interface_G_95_epi_SG80AB
7ndf_1,-1,-1,-1,-1,-1,-1
7ph2_1,-1,-1,-1,-1,-1,-1
7ph3_1,80,-1,-1,86,-1,-1
7ph7_1,80,-1,-1,86,-1,-1
7ph4_1,80,-1,-1,86,-1,-1
8dpf_0,-1,-1,-1,-1,-1,-1
8dpg_0,-1,-1,-1,-1,-1,-1
8dph_0,-1,-1,-1,-1,-1,-1
8dpi_0,-1,-1,-1,-1,-1,-1
6x08_0,-1,-1,-1,-1,-1,-1
3vi3_1,-1,-1,-1,-1,-1,-1
3vi4_0,-1,-1,-1,-1,-1,-1
7nwl_0,-1,-1,-1,-1,-1,-1
7p78_1,-1,-1,-1,-1,-1,-1
4orz_0,-1,-1,-1,-1,-1,-1
7xod_0,-1,-1,-1,-1,-1,-1
5fb8_0,-1,-1,-1,-1,-1,-1
3jcc_0,-1,-1,-1,-1,-1,-1
7cth_0,-1,-1,-1,-1,-1,-1
7mn8_0,-1,-1,-1,-1,-1,-1
7qti_0,-1,-1,-1,-1,-1,-1
7qti_1,-1,-1,-1,-1,-1,-1
7qti_2,-1,-1,-1,-1,-1,-1
7qti_3,-1,-1,-1,-1,-1,-1
7tcc_0,81,37,-1,87,40,-1
7tcc_1,81,37,-1,87,40,-1
7tca_0,81,37,-1,87,40,-1
7tcc_2,-1,-1,-1,-1,-1,-1
7tcc_3,-1,-1,-1,-1,-1,-1
7tcc_4,-1,-1,-1,-1,-1,-1
7tcc_5,-1,-1,-1,-1,-1,-1
7bts_0,-1,-1,-1,-1,-1,-1
7l5j_0,-1,-1,-1,-1,-1,-1
5o1r_0,-1,-1,-1,-1,-1,-1
6pis_1,-1,-1,-1,-1,-1,-1
7a3q_0,-1,-1,-1,-1,-1,-1
3jwo_0,-1,-1,-1,-1,-1,-1
1e6j_0,-1,-1,-1,-1,-1,-1
7seg_1,-1,-1,-1,-1,-1,-1
4grw_0,-1,-1,-1,-1,-1,-1
1i9r_2,-1,-1,-1,-1,-1,-1
4u6v_0,-1,-1,-1,-1,-1,-1
6vzi_1,-1,-1,-1,-1,-1,-1
4rdq_4,-1,-1,-1,-1,-1,-1
6p4b_1,-1,-1,-1,-1,-1,-1
4y5v_1,-1,-1,-1,-1,-1,-1
4y5x_2,-1,-1,-1,-1,-1,-1
3u30_1,-1,-1,-1,-1,-1,-1
7kbt_0,-1,-1,-1,-1,-1,-1
5wdu_0,-1,-1,-1,-1,-1,-1
5wdu_1,-1,-1,-1,-1,-1,-1
5wdu_2,-1,-1,-1,-1,-1,-1
5wdu_3,-1,-1,-1,-1,-1,-1
5wdu_5,-1,-1,-1,-1,-1,-1
5wdu_8,-1,-1,-1,-1,-1,-1
6i04_0,-1,-1,-1,-1,-1,-1
7bbj_1,-1,-1,-1,-1,-1,-1
2j6e_0,-1,-1,-1,-1,-1,-1
2vxq_0,-1,-1,-1,-1,-1,-1
1nsn_0,-1,-1,-1,-1,-1,-1
5ob5_0,-1,-1,-1,-1,-1,-1
7sfv_0,82,38,6,88,41,6
7sfw_3,82,38,6,88,41,6
8der_1,-1,-1,-1,-1,-1,-1
7ul3_0,-1,-1,-1,-1,-1,-1
7kd0_0,-1,-1,-1,-1,-1,-1
8tfh_0,83,-1,-1,89,-1,-1
8tfl_0,83,-1,-1,89,-1,-1
7ws4_0,-1,-1,-1,-1,-1,-1
4ocn_0,-1,-1,-1,-1,-1,-1
3zkm_0,-1,-1,-1,-1,-1,-1
3zkn_0,-1,-1,-1,-1,-1,-1
3zkq_0,-1,-1,-1,-1,-1,-1
7d5u_0,-1,-1,-1,-1,-1,-1
7f1g_0,-1,-1,-1,-1,-1,-1
7d5b_0,-1,-1,-1,-1,-1,-1
4bfb_0,-1,-1,-1,-1,-1,-1
7n4n_0,-1,-1,-1,-1,-1,-1
6jsz_0,-1,-1,-1,-1,-1,-1
4bel_0,-1,-1,-1,-1,-1,-1
3zks_0,-1,-1,-1,-1,-1,-1
4kuc_1,-1,-1,-1,-1,-1,-1
4lgp_1,-1,-1,-1,-1,-1,-1
4lgr_0,-1,-1,-1,-1,-1,-1
4lgs_0,-1,-1,-1,-1,-1,-1
4lhj_0,-1,-1,-1,-1,-1,-1
4lhq_1,-1,-1,-1,-1,-1,-1
4z9k_0,-1,-1,-1,-1,-1,-1
5boz_4,-1,-1,-1,-1,-1,-1
5e1h_0,-1,-1,-1,-1,-1,-1
5j56_0,-1,-1,-1,-1,-1,-1
5j57_0,-1,-1,-1,-1,-1,-1
5u4m_0,-1,-1,-1,-1,-1,-1
5u4l_0,-1,-1,-1,-1,-1,-1
6cwg_1,-1,-1,-1,-1,-1,-1
6obc_0,-1,-1,-1,-1,-1,-1
6obe_0,-1,-1,-1,-1,-1,-1
6obg_0,-1,-1,-1,-1,-1,-1
6obo_1,-1,-1,-1,-1,-1,-1
6oca_0,-1,-1,-1,-1,-1,-1
6ocd_1,-1,-1,-1,-1,-1,-1
7kbi_0,-1,-1,-1,-1,-1,-1
7tgf_0,-1,-1,-1,-1,-1,-1
7tgi_0,-1,-1,-1,-1,-1,-1
7th2_0,-1,-1,-1,-1,-1,-1
7th3_0,-1,-1,-1,-1,-1,-1
6apb_0,-1,-1,-1,-1,-1,-1
6k6b_0,-1,-1,-1,-1,-1,-1
2vir_0,-1,-1,-1,-1,-1,-1
3fmg_0,-1,-1,-1,-1,-1,-1
6x06_0,-1,-1,-1,-1,-1,-1
7ul4_0,84,39,-1,90,42,-1
9bjk_0,84,39,-1,90,42,-1
4xtr_0,-1,-1,-1,-1,-1,-1
4rx4_0,-1,-1,-1,-1,-1,-1
4xmp_0,-1,-1,-1,-1,-1,-1
4xny_0,-1,-1,-1,-1,-1,-1
7sl8_0,-1,-1,-1,-1,-1,-1
6nij_0,-1,-1,-1,-1,-1,-1
5d93_1,-1,-1,-1,-1,-1,-1
5d96_1,-1,-1,-1,-1,-1,-1
4w6w_0,-1,-1,-1,-1,-1,-1
4w6x_0,-1,-1,-1,-1,-1,-1
4w6y_0,-1,-1,-1,-1,-1,-1
6mar_0,-1,-1,-1,-1,-1,-1
7c80_0,-1,-1,-1,-1,-1,-1
6i6j_0,85,-1,-1,91,-1,-1
7rxc_1,85,-1,-1,91,-1,-1
9irb_0,-1,-1,-1,-1,-1,-1
9mw5_0,-1,-1,-1,-1,-1,-1
8z9o_0,-1,-1,-1,-1,-1,-1
9ixj_0,-1,-1,-1,-1,-1,-1
9rm2_3,-1,-1,-1,-1,-1,-1
9kmj_0,-1,-1,-1,-1,-1,-1
7sc1_2,-1,-1,-1,-1,-1,-1
9ml4_0,-1,-1,-1,-1,-1,-1
9ml5_0,-1,-1,-1,-1,-1,-1
9ml6_0,-1,-1,-1,-1,-1,-1
9ml7_0,-1,-1,-1,-1,-1,-1
9fkn_0,-1,-1,-1,-1,-1,-1
9ds2_1,-1,-1,-1,-1,-1,-1
7f2o_0,-1,-1,-1,-1,-1,-1
7f4d_0,-1,-1,-1,-1,-1,-1
7f4h_0,-1,-1,-1,-1,-1,-1
7f4h_1,-1,-1,-1,-1,-1,-1
7f4i_0,-1,-1,-1,-1,-1,-1
7ran_0,86,-1,-1,92,-1,-1
7s8o_0,86,-1,-1,92,-1,-1
7s8m_0,86,-1,-1,92,-1,-1
7vuj_0,-1,-1,-1,-1,-1,-1
7vuh_0,-1,-1,-1,-1,-1,-1
7vui_0,-1,-1,-1,-1,-1,-1
7w56_0,-1,-1,-1,-1,-1,-1
7xp4_0,-1,-1,-1,-1,-1,-1
7xp6_0,-1,-1,-1,-1,-1,-1
8hj0_0,-1,-1,-1,-1,-1,-1
7xp5_0,-1,-1,-1,-1,-1,-1
8h4i_0,-1,-1,-1,-1,-1,-1
7ydp_0,-1,-1,-1,-1,-1,-1
7wy8_0,-1,-1,-1,-1,-1,-1
7xv3_0,-1,-1,-1,-1,-1,-1
7wxw_0,-1,-1,-1,-1,-1,-1
8ikg_0,-1,-1,-1,-1,-1,-1
8ikh_0,-1,-1,-1,-1,-1,-1
8itf_0,-1,-1,-1,-1,-1,-1
8itf_1,-1,-1,-1,-1,-1,-1
8j23_0,-1,-1,-1,-1,-1,-1
8j9n_0,-1,-1,-1,-1,-1,-1
8jbh_0,-1,-1,-1,-1,-1,-1
8jpn_0,-1,-1,-1,-1,-1,-1
8k8j_0,-1,-1,-1,-1,-1,-1
8uwl_0,87,-1,-1,93,-1,-1
8wc5_0,87,-1,-1,93,-1,-1
8vy7_0,87,-1,-1,93,-1,-1
8wc6_1,-1,-1,-1,-1,-1,-1
8wc7_0,-1,-1,-1,-1,-1,-1
8wjx_0,-1,-1,-1,-1,-1,-1
8wwh_0,-1,-1,-1,-1,-1,-1
8wwi_0,-1,-1,-1,-1,-1,-1
8wwj_0,-1,-1,-1,-1,-1,-1
8wwk_0,-1,-1,-1,-1,-1,-1
8wwl_0,-1,-1,-1,-1,-1,-1
8wwm_0,-1,-1,-1,-1,-1,-1
8wwn_0,-1,-1,-1,-1,-1,-1
8xve_0,-1,-1,-1,-1,-1,-1
8xvh_0,-1,-1,-1,-1,-1,-1
8xvi_0,-1,-1,-1,-1,-1,-1
8xql_0,-1,-1,-1,-1,-1,-1
8xqr_0,-1,-1,-1,-1,-1,-1
8yn5_0,-1,-1,-1,-1,-1,-1
8yn6_0,-1,-1,-1,-1,-1,-1
8yn9_0,-1,-1,-1,-1,-1,-1
8yy8_0,-1,-1,-1,-1,-1,-1
8zfj_0,-1,-1,-1,-1,-1,-1
8zfz_0,-1,-1,-1,-1,-1,-1
9ary_0,88,-1,-1,94,-1,-1
9as4_0,88,-1,-1,94,-1,-1
8zje_0,88,-1,-1,94,-1,-1
9ew2_0,-1,-1,-1,-1,-1,-1
9j31_0,-1,-1,-1,-1,-1,-1
9jfx_0,-1,-1,-1,-1,-1,-1
9jfz_0,-1,-1,-1,-1,-1,-1
9k3h_0,89,-1,-1,95,-1,-1
9jmd_0,89,-1,-1,95,-1,-1
9k3k_0,-1,-1,-1,-1,-1,-1
9k6l_0,-1,-1,-1,-1,-1,-1
9kpd_0,-1,-1,-1,-1,-1,-1
9kpf_0,-1,-1,-1,-1,-1,-1
9nox_0,-1,-1,-1,-1,-1,-1
9o38_0,-1,-1,-1,-1,-1,-1
8xum_0,-1,-1,-1,-1,-1,-1
9uok_0,-1,-1,-1,-1,-1,-1
8zpb_0,-1,-1,-1,-1,-1,-1
8x7n_0,-1,-1,-1,-1,-1,-1
6w52_0,-1,-1,-1,-1,-1,-1
8dg9_0,-1,-1,-1,-1,-1,-1
8kg5_0,-1,-1,-1,-1,-1,-1
8ulk_2,-1,-1,-1,-1,-1,-1
5v2a_0,90,40,-1,96,43,-1
5f45_0,90,40,-1,96,43,-1
5vag_0,-1,-1,-1,-1,-1,-1
5xku_0,-1,-1,-1,-1,-1,-1
6ii4_0,-1,-1,-1,-1,-1,-1
6ii8_2,-1,-1,-1,-1,-1,-1
6ii9_2,-1,-1,-1,-1,-1,-1
6uig_0,-1,-1,-1,-1,-1,-1
8t1g_2,-1,-1,-1,-1,-1,-1
9bt5_1,-1,-1,-1,-1,-1,-1
8sfs_0,-1,-1,-1,-1,-1,-1
8pih_0,-1,-1,-1,-1,-1,-1
8pih_1,-1,-1,-1,-1,-1,-1
8snc_0,-1,-1,-1,-1,-1,-1
8snc_1,-1,-1,-1,-1,-1,-1
8st2_0,-1,-1,-1,-1,-1,-1
8st3_1,-1,-1,-1,-1,-1,-1
8st4_1,-1,-1,-1,-1,-1,-1
7yp1_0,-1,-1,-1,-1,-1,-1
8jhi_0,-1,-1,-1,-1,-1,-1
8cn9_0,-1,-1,-1,-1,-1,-1
8g4p_0,-1,-1,-1,-1,-1,-1
8g4p_1,-1,-1,-1,-1,-1,-1
8q94_0,-1,-1,-1,-1,-1,-1
8q94_1,-1,-1,-1,-1,-1,-1
8opr_0,-1,-1,-1,-1,-1,-1
8opr_1,-1,-1,-1,-1,-1,-1
8oxy_0,-1,-1,-1,-1,-1,-1
7ukm_1,-1,-1,-1,-1,-1,-1
8u5b_0,-1,-1,-1,-1,-1,-1
6mei_0,-1,-1,-1,-1,-1,-1
7rfb_0,-1,-1,-1,-1,-1,-1
7rfc_1,-1,-1,-1,-1,-1,-1
8fsj_0,-1,-1,-1,-1,-1,-1
8fsj_1,-1,-1,-1,-1,-1,-1
8tgv_0,-1,-1,-1,-1,-1,-1
8thz_0,-1,-1,-1,-1,-1,-1
8thz_1,-1,-1,-1,-1,-1,-1
8w0v_0,91,41,-1,97,44,-1
8w0w_0,91,41,-1,97,44,-1
8w0x_0,-1,-1,-1,-1,-1,-1
8w0y_1,-1,-1,-1,-1,-1,-1
8f6l_0,-1,-1,-1,-1,-1,-1
8f6o_0,-1,-1,-1,-1,-1,-1
8gur_0,-1,-1,-1,-1,-1,-1
8fn1_0,-1,-1,-1,-1,-1,-1
7xdb_1,-1,-1,-1,-1,-1,-1
8f6e_0,-1,-1,-1,-1,-1,-1
7kzx_1,-1,-1,-1,-1,-1,-1
7kzz_0,-1,-1,-1,-1,-1,-1
4hkx_0,-1,-1,-1,-1,-1,-1
4yjz_0,-1,-1,-1,-1,-1,-1
4yk4_1,-1,-1,-1,-1,-1,-1
5w0d_0,-1,-1,-1,-1,-1,-1
6q0o_0,-1,-1,-1,-1,-1,-1
7umm_0,-1,-1,-1,-1,-1,-1
8dim_0,-1,-1,-1,-1,-1,-1
7uot_0,-1,-1,-1,-1,-1,-1
7uot_1,-1,-1,-1,-1,-1,-1
7uot_2,-1,-1,-1,-1,-1,-1
7uov_1,-1,-1,-1,-1,-1,-1
7uov_3,-1,-1,-1,-1,-1,-1
7uov_5,-1,-1,-1,-1,-1,-1
7dq7_0,-1,-1,-1,-1,-1,-1
7x2o_0,-1,-1,-1,-1,-1,-1
7x2i_0,-1,-1,-1,-1,-1,-1
7x2t_0,-1,-1,-1,-1,-1,-1
7x2w_0,-1,-1,-1,-1,-1,-1
7x3c_1,-1,-1,-1,-1,-1,-1
7x3e_0,-1,-1,-1,-1,-1,-1
7x3d_0,-1,-1,-1,-1,-1,-1
7x40_0,-1,-1,-1,-1,-1,-1
7x42_0,-1,-1,-1,-1,-1,-1
7x49_0,-1,-1,-1,-1,-1,-1
7x4m_0,-1,-1,-1,-1,-1,-1
9bt8_1,-1,-1,-1,-1,-1,-1
9cx3_0,-1,-1,-1,-1,-1,-1
8via_0,-1,-1,-1,-1,-1,-1
4kv5_0,-1,-1,-1,-1,-1,-1
8udz_1,-1,-1,-1,-1,-1,-1
8ts0_0,-1,-1,-1,-1,-1,-1
8wsu_0,-1,-1,-1,-1,-1,-1
8jtw_0,-1,-1,-1,-1,-1,-1
8jtx_0,-1,-1,-1,-1,-1,-1
8jty_0,-1,-1,-1,-1,-1,-1
8t60_0,-1,-1,-1,-1,-1,-1
8tw3_2,-1,-1,-1,-1,-1,-1
8tw3_3,-1,-1,-1,-1,-1,-1
8jaf_0,-1,-1,-1,-1,-1,-1
8t9z_0,-1,-1,-1,-1,-1,-1
8syp_1,-1,-1,-1,-1,-1,-1
8gpi_1,-1,-1,-1,-1,-1,-1
8f0j_0,-1,-1,-1,-1,-1,-1
7ydj_0,-1,-1,-1,-1,-1,-1
4kxz_3,-1,-1,-1,-1,-1,-1
6xm2_0,92,42,-1,98,45,-1
7rco_1,92,42,-1,98,45,-1
8fxv_0,-1,-1,-1,-1,-1,-1
3sob_0,-1,-1,-1,-1,-1,-1
8ffe_0,-1,-1,-1,-1,-1,-1
7cj2_0,-1,-1,-1,-1,-1,-1
8df1_1,-1,-1,-1,-1,-1,-1
7uz4_0,-1,-1,-1,-1,-1,-1
7uz5_0,-1,-1,-1,-1,-1,-1
7uz7_0,-1,-1,-1,-1,-1,-1
7uz9_0,-1,-1,-1,-1,-1,-1
7uza_0,-1,-1,-1,-1,-1,-1
8e3x_0,-1,-1,-1,-1,-1,-1
7ugq_0,-1,-1,-1,-1,-1,-1
7ugq_1,-1,-1,-1,-1,-1,-1
7ugq_2,-1,-1,-1,-1,-1,-1
7ugq_3,-1,-1,-1,-1,-1,-1
7ugq_4,-1,-1,-1,-1,-1,-1
7ugq_5,-1,-1,-1,-1,-1,-1
6ivz_0,-1,-1,-1,-1,-1,-1
8gpt_0,93,43,7,99,46,7
8gpu_0,93,43,7,99,46,7
7sa6_0,-1,-1,-1,-1,-1,-1
7t9m_0,-1,-1,-1,-1,-1,-1
7noz_0,-1,-1,-1,-1,-1,-1
8q6r_0,-1,-1,-1,-1,-1,-1
5u8r_0,-1,-1,-1,-1,-1,-1
6n4q_0,-1,-1,-1,-1,-1,-1
6shg_0,-1,-1,-1,-1,-1,-1
7mjs_0,-1,-1,-1,-1,-1,-1
4ps4_0,-1,-1,-1,-1,-1,-1
6f5g_0,-1,-1,-1,-1,-1,-1
7anq_0,-1,-1,-1,-1,-1,-1
9mi3_0,-1,-1,-1,-1,-1,-1
9uxe_1,-1,-1,-1,-1,-1,-1
9lrd_0,94,-1,-1,100,-1,-1
8iy5_0,94,-1,-1,100,-1,-1
7db6_0,94,-1,-1,100,-1,-1
7y1f_0,94,-1,-1,100,-1,-1
9jhj_0,94,-1,-1,100,-1,-1
7sbf_0,94,-1,-1,100,-1,-1
6dde_0,94,-1,-1,100,-1,-1
7u2l_0,94,-1,-1,100,-1,-1
7rkm_0,94,-1,-1,100,-1,-1
8y62_0,94,-1,-1,100,-1,-1
7t2h_0,94,-1,-1,100,-1,-1
7jhj_0,94,-1,-1,100,-1,-1
9msy_0,-1,-1,-1,-1,-1,-1
9msy_1,-1,-1,-1,-1,-1,-1
9msy_2,-1,-1,-1,-1,-1,-1
9msy_3,-1,-1,-1,-1,-1,-1
9msy_4,-1,-1,-1,-1,-1,-1
9msy_5,-1,-1,-1,-1,-1,-1
5i8h_0,-1,-1,-1,-1,-1,-1
5i8h_2,-1,-1,-1,-1,-1,-1
6cde_7,-1,-1,-1,-1,-1,-1
6cde_0,-1,-1,-1,-1,-1,-1
6cdi_1,-1,-1,-1,-1,-1,-1
6cdi_2,-1,-1,-1,-1,-1,-1
6cdi_7,-1,-1,-1,-1,-1,-1
6cue_3,-1,-1,-1,-1,-1,-1
6cue_8,-1,-1,-1,-1,-1,-1
6cue_0,-1,-1,-1,-1,-1,-1
6cuf_0,-1,-1,-1,-1,-1,-1
6cuf_3,-1,-1,-1,-1,-1,-1
6cuf_6,-1,-1,-1,-1,-1,-1
6mpg_0,-1,-1,-1,-1,-1,-1
6mpg_3,-1,-1,-1,-1,-1,-1
6mpg_7,-1,-1,-1,-1,-1,-1
6mph_0,-1,-1,-1,-1,-1,-1
6mph_1,-1,-1,-1,-1,-1,-1
6mph_6,-1,-1,-1,-1,-1,-1
6n1v_2,-1,-1,-1,-1,-1,-1
6n1v_3,-1,-1,-1,-1,-1,-1
6n1v_8,-1,-1,-1,-1,-1,-1
6n1w_7,95,44,8,101,47,8
6n1w_8,95,44,8,101,47,8
6nf2_1,95,44,8,101,47,8
6nf2_5,95,44,8,101,47,8
6nf2_6,95,44,8,101,47,8
6n1w_0,95,44,8,101,47,8
6osy_0,-1,-1,-1,-1,-1,-1
6osy_3,-1,-1,-1,-1,-1,-1
6osy_6,-1,-1,-1,-1,-1,-1
6ot1_3,-1,-1,-1,-1,-1,-1
6ot1_5,-1,-1,-1,-1,-1,-1
6ot1_8,-1,-1,-1,-1,-1,-1
8g9x_0,-1,-1,-1,-1,-1,-1
9d8y_0,-1,-1,-1,-1,-1,-1
9kef_0,-1,-1,-1,-1,-1,-1
9jg0_0,-1,-1,-1,-1,-1,-1
6m1i_0,-1,-1,-1,-1,-1,-1
6m1h_0,-1,-1,-1,-1,-1,-1
9ebn_0,-1,-1,-1,-1,-1,-1
9j3o_0,-1,-1,-1,-1,-1,-1
9j3n_0,-1,-1,-1,-1,-1,-1
7t73_0,-1,-1,-1,-1,-1,-1
7fjc_0,-1,-1,-1,-1,-1,-1
7xta_0,-1,-1,-1,-1,-1,-1
6fe4_0,-1,-1,-1,-1,-1,-1
5uoe_2,-1,-1,-1,-1,-1,-1
6r0x_1,-1,-1,-1,-1,-1,-1
7lo7_0,-1,-1,-1,-1,-1,-1
7k43_2,-1,-1,-1,-1,-1,-1
3iu3_1,-1,-1,-1,-1,-1,-1
6k64_0,-1,-1,-1,-1,-1,-1
3pnw_0,-1,-1,-1,-1,-1,-1
4pir_1,-1,-1,-1,-1,-1,-1
7lvw_0,-1,-1,-1,-1,-1,-1
8t7a_0,-1,-1,-1,-1,-1,-1
6xpz_0,-1,-1,-1,-1,-1,-1
5hbt_0,-1,-1,-1,-1,-1,-1
7epu_0,-1,-1,-1,-1,-1,-1
7mlv_0,-1,-1,-1,-1,-1,-1
5vke_0,-1,-1,-1,-1,-1,-1
7t4q_2,-1,-1,-1,-1,-1,-1
6vn0_2,-1,-1,-1,-1,-1,-1
6m58_1,-1,-1,-1,-1,-1,-1
4jpv_0,-1,-1,-1,-1,-1,-1
4lsq_0,-1,-1,-1,-1,-1,-1
5f6j_0,-1,-1,-1,-1,-1,-1
5lsp_0,-1,-1,-1,-1,-1,-1
6wvz_0,-1,-1,-1,-1,-1,-1
4p9h_0,-1,-1,-1,-1,-1,-1
3ab0_0,-1,-1,-1,-1,-1,-1
4zso_1,-1,-1,-1,-1,-1,-1
6weq_2,-1,-1,-1,-1,-1,-1
7kdd_0,-1,-1,-1,-1,-1,-1
6q20_0,-1,-1,-1,-1,-1,-1
7kd2_0,-1,-1,-1,-1,-1,-1
4xph_0,-1,-1,-1,102,-1,-1
6m0f_0,-1,-1,-1,102,-1,-1
6m38_0,-1,-1,-1,102,-1,-1
7lqw_0,-1,-1,-1,-1,-1,-1
5c0n_0,-1,-1,-1,-1,-1,-1
5d8j_0,-1,-1,-1,-1,-1,-1
7jks_0,-1,-1,-1,-1,-1,-1
7jkt_0,-1,-1,-1,-1,-1,-1
4hj0_1,-1,-1,-1,-1,-1,-1
6dkj_0,-1,-1,-1,-1,-1,-1
4yxl_0,-1,-1,-1,-1,-1,-1
7e53_0,-1,-1,-1,-1,-1,-1
8rl9_0,-1,-1,-1,-1,-1,-1
8rlb_0,-1,-1,-1,-1,-1,-1
8rlc_0,-1,-1,-1,-1,-1,-1
8rle_0,-1,-1,-1,-1,-1,-1
4k94_0,-1,-1,-1,-1,-1,-1
4k9e_0,-1,-1,-1,-1,-1,-1
4lvn_0,-1,-1,-1,-1,-1,-1
4lvo_0,-1,-1,-1,-1,-1,-1
6vlw_0,-1,-1,-1,-1,-1,-1
6mtn_1,-1,-1,-1,103,-1,-1
6nnf_1,-1,-1,-1,103,-1,-1
7ncs_0,-1,-1,-1,-1,-1,-1
4mqt_0,-1,-1,-1,-1,-1,-1
9ejf_0,-1,-1,-1,-1,-1,-1
9o9v_0,-1,-1,-1,-1,-1,-1
9cu7_0,-1,-1,-1,-1,-1,-1
6cbv_0,-1,-1,-1,-1,-1,-1
7xrz_1,-1,-1,-1,-1,-1,-1
8j7e_1,-1,-1,-1,-1,-1,-1
8th4_0,-1,-1,-1,-1,-1,-1
8th4_1,-1,-1,-1,-1,-1,-1
9lvb_0,-1,-1,-1,-1,-1,-1
9uxd_0,-1,-1,-1,-1,-1,-1
9cff_0,96,-1,-1,104,-1,-1
9cfg_0,96,-1,-1,104,-1,-1
8yw6_0,-1,-1,-1,-1,-1,-1
8yw8_0,-1,-1,-1,-1,-1,-1
8yw9_1,-1,-1,-1,-1,-1,-1
9gix_0,-1,-1,-1,-1,-1,-1
9knw_0,-1,-1,-1,-1,-1,-1
9knx_0,-1,-1,-1,-1,-1,-1
9kny_0,-1,-1,-1,-1,-1,-1
9jfy_0,-1,-1,-1,-1,-1,-1
9b13_0,-1,-1,-1,-1,-1,-1
9h4r_0,-1,-1,-1,-1,-1,-1
9h4s_0,-1,-1,-1,-1,-1,-1
8til_0,-1,-1,-1,-1,-1,-1
8vj9_0,-1,-1,-1,-1,-1,-1
8w5v_0,-1,-1,-1,-1,-1,-1
7bsd_0,-1,-1,-1,-1,-1,-1
8jkf_0,-1,-1,-1,-1,-1,-1
8jkh_1,-1,-1,-1,-1,-1,-1
8jqm_0,-1,-1,-1,-1,-1,-1
8jqn_0,-1,-1,-1,-1,-1,-1
8jqs_1,-1,-1,-1,-1,-1,-1
8wze_0,-1,-1,-1,-1,-1,-1
9bia_0,-1,-1,-1,-1,-1,-1
8tx3_1,-1,-1,-1,-1,-1,-1
8u3s_0,-1,-1,-1,-1,-1,-1
8rmm_0,-1,-1,-1,-1,-1,-1
8rml_0,-1,-1,-1,-1,-1,-1
8rmm_1,-1,-1,-1,-1,-1,-1
8rmm_8,-1,-1,-1,-1,-1,-1
8rmn_0,-1,-1,-1,-1,-1,-1
8urf_0,-1,-1,-1,-1,-1,-1
8x8n_0,-1,-1,-1,-1,-1,-1
8v5k_0,-1,-1,-1,-1,-1,-1
8v5k_1,-1,-1,-1,-1,-1,-1
8v5k_2,-1,-1,-1,-1,-1,-1
8v5k_3,-1,-1,-1,-1,-1,-1
8v5k_4,-1,-1,-1,-1,-1,-1
8v5k_5,-1,-1,-1,-1,-1,-1
6vy5_0,-1,-1,-1,-1,-1,-1
8ja5_0,-1,-1,-1,-1,-1,-1
8k0c_0,-1,-1,-1,-1,-1,-1
8tqi_0,-1,-1,-1,-1,-1,-1
8tqi_1,-1,-1,-1,-1,-1,-1
8tqi_2,-1,-1,-1,-1,-1,-1
8tqi_3,-1,-1,-1,-1,-1,-1
8w86_1,-1,-1,-1,-1,-1,-1
6e0c_1,-1,-1,-1,-1,-1,-1
8so3_1,-1,-1,-1,-1,-1,-1
8apy_0,-1,-1,-1,-1,-1,-1
7xd2_2,-1,-1,-1,-1,-1,-1
8e8s_0,-1,-1,-1,-1,-1,-1
8d9z_0,-1,-1,-1,-1,-1,-1
7xnf_0,-1,-1,-1,-1,-1,-1
7xsw_1,-1,-1,-1,-1,-1,-1
8err_1,-1,-1,-1,-1,-1,-1
7sbd_0,-1,-1,-1,-1,-1,-1
7sbg_0,-1,-1,-1,-1,-1,-1
7urf_0,-1,-1,-1,-1,-1,-1
1a14_0,-1,-1,-1,-1,-1,-1
1nca_0,-1,-1,-1,-1,-1,-1
1nmc_1,-1,-1,-1,-1,-1,-1
4s10_1,-1,-1,-1,-1,-1,-1
2kh2_0,-1,-1,-1,-1,-1,-1
4g6j_0,-1,-1,-1,-1,-1,-1
4g6m_0,-1,-1,-1,-1,-1,-1
5bvp_0,-1,-1,-1,-1,-1,-1
5mvz_1,-1,-1,-1,-1,-1,-1
7chz_0,97,-1,-1,105,-1,-1
7chy_0,97,-1,-1,105,-1,-1
7z4t_0,-1,-1,-1,-1,-1,-1
7sn3_1,-1,-1,-1,-1,-1,-1
6ni3_0,-1,-1,-1,-1,-1,-1
7aqx_0,-1,-1,-1,-1,-1,-1
7aqy_1,-1,-1,-1,-1,-1,-1
7aqz_1,-1,-1,-1,-1,-1,-1
7ar0_0,-1,-1,-1,-1,-1,-1
6xkq_0,-1,-1,-1,-1,-1,-1
4lqf_0,-1,-1,-1,-1,-1,-1
4lu5_0,-1,-1,-1,-1,-1,-1
4m1g_0,-1,-1,-1,-1,-1,-1
6crk_0,-1,-1,-1,-1,-1,-1
5e7f_2,-1,-1,-1,-1,-1,-1
7m2h_0,-1,-1,-1,-1,-1,-1
7q6c_0,-1,-1,-1,-1,-1,-1
7p2d_0,-1,-1,-1,-1,-1,-1
7kjh_1,-1,-1,-1,-1,-1,-1
6k6a_0,-1,-1,-1,-1,-1,-1
